DistID,District,Bedrooms,Bathrooms,Price,Size,Url
4,Salamanca,2,1,840000,122,http://www.idealista.com/38930562
5,Chamartín,3,2,950000,166,http://www.idealista.com/38930151
2,Arganzuela,3,1,301000,83,http://www.idealista.com/38927091
16,Hortaleza,2,1,215000,84,http://www.idealista.com/38922363
7,Chamberí,5,4,1800000,376,http://www.idealista.com/38921383
2,Arganzuela,3,1,368000,114,http://www.idealista.com/38919840
15,Ciudad Lineal,3,1,169000,74,http://www.idealista.com/38914642
8,Fuencarral,3,1,230000,80,http://www.idealista.com/38913241
8,Fuencarral,3,1,190000,75,http://www.idealista.com/38912899
16,Hortaleza,4,3,1060000,220,http://www.idealista.com/38912536
4,Salamanca,4,3,850000,150,http://www.idealista.com/38911378
13,Puente de Vallecas,3,1,146000,100,http://www.idealista.com/38911099
6,Tetuán,2,2,345000,80,http://www.idealista.com/38909731
11,Carabanchel,3,1,88890,70,http://www.idealista.com/38909374
8,Fuencarral,2,1,128000,49,http://www.idealista.com/38909326
4,Salamanca,4,2,400000,129,http://www.idealista.com/38908566
5,Chamartín,2,1,350000,57,http://www.idealista.com/38907655
9,Moncloa,3,2,585000,150,http://www.idealista.com/38903489
12,Usera,4,2,139000,115,http://www.idealista.com/38891353
11,Carabanchel,2,2,239000,102,http://www.idealista.com/38903729
16,Hortaleza,3,2,540000,125,http://www.idealista.com/38899923
2,Arganzuela,2,1,270000,77,http://www.idealista.com/38899291
11,Carabanchel,2,1,72000,48,http://www.idealista.com/38898504
3,Retiro,3,2,350000,103,http://www.idealista.com/38893459
2,Arganzuela,4,2,319900,99,http://www.idealista.com/38891841
16,Hortaleza,3,1,210000,92,http://www.idealista.com/38891542
3,Retiro,3,2,485000,110,http://www.idealista.com/38890060
15,Ciudad Lineal,4,2,300000,123,http://www.idealista.com/38889989
8,Fuencarral,6,5,740000,324,http://www.idealista.com/38889115
14,Moratalaz,2,1,120000,50,http://www.idealista.com/38800847
14,Moratalaz,2,1,133000,76,http://www.idealista.com/38885010
2,Arganzuela,2,1,228000,52,http://www.idealista.com/38881129
11,Carabanchel,3,1,118000,61,http://www.idealista.com/38877391
10,Latina,3,1,165000,76,http://www.idealista.com/38870404
10,Latina,3,1,130000,75,http://www.idealista.com/38870398
16,Hortaleza,6,5,1230000,277,http://www.idealista.com/38869896
2,Arganzuela,3,1,235000,76,http://www.idealista.com/38866223
7,Chamberí,7,2,950000,270,http://www.idealista.com/38865360
8,Fuencarral,3,1,219700,93,http://www.idealista.com/38865255
8,Fuencarral,3,2,170000,90,http://www.idealista.com/38862964
12,Usera,3,2,115000,94,http://www.idealista.com/38862866
1,Centro,1,1,460000,71,http://www.idealista.com/38861863
14,Moratalaz,3,2,220000,92,http://www.idealista.com/38857767
13,Puente de Vallecas,4,2,130000,120,http://www.idealista.com/38854642
12,Usera,4,2,300000,135,http://www.idealista.com/38853637
18,Villa de Vallecas,2,2,214500,75,http://www.idealista.com/38850867
13,Puente de Vallecas,3,2,137500,102,http://www.idealista.com/38850863
13,Puente de Vallecas,3,1,134000,89,http://www.idealista.com/38850792
16,Hortaleza,6,4,975000,337,http://www.idealista.com/38849948
15,Ciudad Lineal,5,4,1200000,336,http://www.idealista.com/38844294
11,Carabanchel,3,1,122260,60,http://www.idealista.com/38843982
15,Ciudad Lineal,4,2,399000,140,http://www.idealista.com/38842773
17,Villaverde,3,1,78000,70,http://www.idealista.com/38842140
15,Ciudad Lineal,2,1,230000,93,http://www.idealista.com/38840456
6,Tetuán,3,1,295000,105,http://www.idealista.com/38834966
2,Arganzuela,4,2,360000,112,http://www.idealista.com/38829669
17,Villaverde,3,2,143000,89,http://www.idealista.com/38820245
8,Fuencarral,4,3,565000,170,http://www.idealista.com/38819895
9,Moncloa,5,3,845000,222,http://www.idealista.com/38819353
8,Fuencarral,2,1,350000,75,http://www.idealista.com/38805377
16,Hortaleza,2,2,250000,71,http://www.idealista.com/38803354
18,Villa de Vallecas,2,1,97100,82,http://www.idealista.com/38799856
4,Salamanca,2,1,330000,65,http://www.idealista.com/38799659
18,Villa de Vallecas,4,2,239500,101,http://www.idealista.com/38792243
1,Centro,3,1,310000,83,http://www.idealista.com/38791180
13,Puente de Vallecas,3,2,135000,107,http://www.idealista.com/38790637
6,Tetuán,4,2,375000,157,http://www.idealista.com/38788275
2,Arganzuela,4,2,370000,108,http://www.idealista.com/38786342
6,Tetuán,3,1,220000,90,http://www.idealista.com/38786082
1,Centro,4,3,1180000,264,http://www.idealista.com/37077933
7,Chamberí,4,3,1180000,264,http://www.idealista.com/37079644
11,Carabanchel,1,1,66050,35,http://www.idealista.com/38784665
1,Centro,2,1,480000,90,http://www.idealista.com/38784258
6,Tetuán,3,1,168000,74,http://www.idealista.com/38778113
17,Villaverde,4,2,149900,92,http://www.idealista.com/38777175
7,Chamberí,4,3,680000,158,http://www.idealista.com/38773861
16,Hortaleza,5,4,1850000,381,http://www.idealista.com/38773194
3,Retiro,6,5,1725000,300,http://www.idealista.com/38772957
16,Hortaleza,1,1,264915,75,http://www.idealista.com/38770163
16,Hortaleza,6,5,1230000,277,http://www.idealista.com/38766433
15,Ciudad Lineal,3,3,550000,145,http://www.idealista.com/38766337
2,Arganzuela,4,2,320000,102,http://www.idealista.com/38765497
3,Retiro,2,1,560000,110,http://www.idealista.com/38764826
20,San Blas,2,1,96999,62,http://www.idealista.com/38764365
1,Centro,0,1,285000,70,http://www.idealista.com/38763649
5,Chamartín,3,2,420000,117,http://www.idealista.com/38761722
5,Chamartín,2,2,990000,184,http://www.idealista.com/38761656
3,Retiro,2,2,240000,70,http://www.idealista.com/38757712
4,Salamanca,4,3,1150000,193,http://www.idealista.com/38743574
5,Chamartín,3,2,380000,98,http://www.idealista.com/38147917
13,Puente de Vallecas,2,1,240000,88,http://www.idealista.com/38741538
4,Salamanca,2,1,189000,64,http://www.idealista.com/38718191
6,Tetuán,3,2,4500000,1221,http://www.idealista.com/38706555
5,Chamartín,5,4,795000,314,http://www.idealista.com/38704732
10,Latina,2,1,121000,68,http://www.idealista.com/38700262
2,Arganzuela,2,2,264000,77,http://www.idealista.com/38695204
3,Retiro,2,1,370000,77,http://www.idealista.com/38693346
5,Chamartín,4,2,930000,166,http://www.idealista.com/38685532
10,Latina,4,2,235000,95,http://www.idealista.com/38683840
7,Chamberí,1,2,419000,120,http://www.idealista.com/38668980
3,Retiro,1,1,199900,49,http://www.idealista.com/38638959
5,Chamartín,3,2,379650,110,http://www.idealista.com/38609719
1,Centro,4,3,690000,134,http://www.idealista.com/38598588
15,Ciudad Lineal,4,3,550000,163,http://www.idealista.com/38607183
4,Salamanca,3,2,645000,120,http://www.idealista.com/38603219
18,Villa de Vallecas,3,1,123900,65,http://www.idealista.com/38564745
2,Arganzuela,2,1,247000,71,http://www.idealista.com/38564469
9,Moncloa,7,6,850000,508,http://www.idealista.com/38556486
11,Carabanchel,4,2,289000,120,http://www.idealista.com/35405493
3,Retiro,4,2,650000,175,http://www.idealista.com/38541856
3,Retiro,5,3,700000,181,http://www.idealista.com/38535105
1,Centro,3,3,1050000,160,http://www.idealista.com/38534795
8,Fuencarral,3,2,380000,107,http://www.idealista.com/38532205
16,Hortaleza,3,1,186000,64,http://www.idealista.com/38531807
16,Hortaleza,2,1,149000,63,http://www.idealista.com/38505955
16,Hortaleza,2,2,429990,105,http://www.idealista.com/38487116
16,Hortaleza,2,2,440000,111,http://www.idealista.com/38468353
15,Ciudad Lineal,2,2,370000,99,http://www.idealista.com/38468685
13,Puente de Vallecas,1,1,78000,36,http://www.idealista.com/38449472
2,Arganzuela,3,2,450000,120,http://www.idealista.com/37297143
7,Chamberí,4,3,790000,257,http://www.idealista.com/38423660
8,Fuencarral,4,3,850000,200,http://www.idealista.com/38391180
13,Puente de Vallecas,3,2,159000,60,http://www.idealista.com/38400677
8,Fuencarral,2,1,279000,79,http://www.idealista.com/38392505
8,Fuencarral,4,3,450000,132,http://www.idealista.com/38390663
4,Salamanca,5,3,3300000,411,http://www.idealista.com/38382874
3,Retiro,4,2,670000,170,http://www.idealista.com/38365032
2,Arganzuela,5,2,350000,130,http://www.idealista.com/35955121
9,Moncloa,2,2,450000,92,http://www.idealista.com/38345706
15,Ciudad Lineal,4,3,620000,191,http://www.idealista.com/38324511
2,Arganzuela,3,2,670000,120,http://www.idealista.com/38291747
16,Hortaleza,2,1,159000,65,http://www.idealista.com/37079612
16,Hortaleza,2,1,139000,55,http://www.idealista.com/38247488
6,Tetuán,2,1,130000,53,http://www.idealista.com/38231611
4,Salamanca,2,1,282000,57,http://www.idealista.com/38213185
9,Moncloa,1,1,390000,100,http://www.idealista.com/38221665
17,Villaverde,4,2,208000,115,http://www.idealista.com/38220513
11,Carabanchel,1,1,85000,45,http://www.idealista.com/38155798
11,Carabanchel,2,1,120000,72,http://www.idealista.com/37994637
3,Retiro,6,4,1950000,470,http://www.idealista.com/38080198
16,Hortaleza,5,6,1290000,422,http://www.idealista.com/37972292
2,Arganzuela,4,3,630000,130,http://www.idealista.com/37933467
15,Ciudad Lineal,3,2,362000,99,http://www.idealista.com/37806018
9,Moncloa,3,1,525000,70,http://www.idealista.com/37799464
16,Hortaleza,4,2,295000,129,http://www.idealista.com/37760366
2,Arganzuela,2,2,340000,90,http://www.idealista.com/37714528
1,Centro,2,2,288000,112,http://www.idealista.com/37711007
16,Hortaleza,3,2,730000,215,http://www.idealista.com/2079022
3,Retiro,4,2,750000,155,http://www.idealista.com/37608481
11,Carabanchel,3,2,275000,111,http://www.idealista.com/37552983
16,Hortaleza,1,1,221000,47,http://www.idealista.com/35018243
4,Salamanca,4,3,1150000,193,http://www.idealista.com/37507500
15,Ciudad Lineal,4,2,380000,107,http://www.idealista.com/37473723
16,Hortaleza,1,1,225000,75,http://www.idealista.com/37466980
16,Hortaleza,5,2,398000,131,http://www.idealista.com/37464537
15,Ciudad Lineal,4,3,1146759,215,http://www.idealista.com/37411290
15,Ciudad Lineal,3,1,260000,86,http://www.idealista.com/37364801
9,Moncloa,9,5,650000,456,http://www.idealista.com/37305516
3,Retiro,3,2,425000,101,http://www.idealista.com/37287535
8,Fuencarral,3,2,489000,126,http://www.idealista.com/26359863
5,Chamartín,4,2,450000,131,http://www.idealista.com/37162771
10,Latina,2,1,216000,71,http://www.idealista.com/37143662
1,Centro,1,1,520000,75,http://www.idealista.com/37135306
15,Ciudad Lineal,2,1,209000,63,http://www.idealista.com/37126188
5,Chamartín,5,4,1550000,328,http://www.idealista.com/37108100
5,Chamartín,4,2,575000,130,http://www.idealista.com/36961896
16,Hortaleza,3,2,370000,143,http://www.idealista.com/36886743
15,Ciudad Lineal,0,1,186000,86,http://www.idealista.com/36883186
1,Centro,1,1,225000,60,http://www.idealista.com/36875432
5,Chamartín,4,4,1050000,292,http://www.idealista.com/36867024
1,Centro,3,2,830000,196,http://www.idealista.com/36832462
6,Tetuán,5,3,950000,277,http://www.idealista.com/36507586
12,Usera,1,1,149980,72,http://www.idealista.com/30522284
7,Chamberí,3,3,1120000,173,http://www.idealista.com/36465136
8,Fuencarral,4,5,3450000,700,http://www.idealista.com/36294350
21,Barajas,6,4,680000,242,http://www.idealista.com/36264495
1,Centro,2,1,320000,82,http://www.idealista.com/36196064
9,Moncloa,5,3,835000,340,http://www.idealista.com/36173096
13,Puente de Vallecas,2,1,135000,63,http://www.idealista.com/36087325
9,Moncloa,5,4,895000,200,http://www.idealista.com/35939797
4,Salamanca,4,3,1700000,200,http://www.idealista.com/35557135
6,Tetuán,4,2,375000,160,http://www.idealista.com/31974934
9,Moncloa,5,5,4000000,750,http://www.idealista.com/35244498
16,Hortaleza,3,1,215000,92,http://www.idealista.com/35004198
16,Hortaleza,6,3,690000,300,http://www.idealista.com/32582863
8,Fuencarral,6,5,1200000,370,http://www.idealista.com/34563922
8,Fuencarral,6,6,635000,330,http://www.idealista.com/34360012
18,Villa de Vallecas,1,1,188000,77,http://www.idealista.com/34303482
7,Chamberí,5,2,890000,241,http://www.idealista.com/33799017
12,Usera,3,2,279000,145,http://www.idealista.com/29682325
16,Hortaleza,0,2,215000,145,http://www.idealista.com/25100783
5,Chamartín,0,0,795000,240,http://www.idealista.com/33228729
9,Moncloa,4,4,750000,180,http://www.idealista.com/33150008
3,Retiro,3,4,1650000,212,http://www.idealista.com/32670903
11,Carabanchel,2,2,359990,120,http://www.idealista.com/32292178
6,Tetuán,1,2,380000,100,http://www.idealista.com/32186738
6,Tetuán,3,2,315000,95,http://www.idealista.com/31777421
10,Latina,3,2,330000,107,http://www.idealista.com/31628143
9,Moncloa,10,3,910000,322,http://www.idealista.com/31186937
11,Carabanchel,2,2,249000,100,http://www.idealista.com/31000010
4,Salamanca,4,3,800000,213,http://www.idealista.com/30352312
8,Fuencarral,6,6,4200000,714,http://www.idealista.com/29437954
4,Salamanca,6,4,1500000,340,http://www.idealista.com/29285662
15,Ciudad Lineal,0,2,660000,300,http://www.idealista.com/29016681
16,Hortaleza,5,5,1490000,450,http://www.idealista.com/28477916
9,Moncloa,8,9,1900000,1200,http://www.idealista.com/26837058
8,Fuencarral,3,3,1050000,280,http://www.idealista.com/26002572
4,Salamanca,5,4,360000,115,http://www.idealista.com/1903728
16,Hortaleza,1,1,290000,66,http://www.idealista.com/1873471
11,Carabanchel,2,1,78000,50,http://www.idealista.com/38952688
2,Arganzuela,2,1,190000,39,http://www.idealista.com/38888769
6,Tetuán,2,1,170000,60,http://www.idealista.com/38914354
6,Tetuán,3,1,170000,55,http://www.idealista.com/38910954
11,Carabanchel,1,1,190000,57,http://www.idealista.com/38419608
9,Moncloa,3,2,520000,130,http://www.idealista.com/35487946
9,Moncloa,3,3,589000,195,http://www.idealista.com/38989062
20,San Blas,3,2,298000,136,http://www.idealista.com/38988941
1,Centro,3,3,950000,196,http://www.idealista.com/38983617
21,Barajas,3,2,370000,110,http://www.idealista.com/38973583
10,Latina,3,1,107000,57,http://www.idealista.com/38973437
7,Chamberí,2,1,529000,100,http://www.idealista.com/38971208
11,Carabanchel,3,2,226000,130,http://www.idealista.com/38965975
11,Carabanchel,3,1,120000,76,http://www.idealista.com/38965973
11,Carabanchel,2,1,99000,60,http://www.idealista.com/38965969
4,Salamanca,4,3,1200000,241,http://www.idealista.com/38954645
20,San Blas,3,1,189500,80,http://www.idealista.com/38952909
9,Moncloa,5,5,1400000,400,http://www.idealista.com/38952725
8,Fuencarral,2,2,510000,115,http://www.idealista.com/38941852
20,San Blas,3,1,170000,74,http://www.idealista.com/38941143
9,Moncloa,6,7,2350000,900,http://www.idealista.com/38940865
15,Ciudad Lineal,3,1,190000,70,http://www.idealista.com/38928326
9,Moncloa,4,4,650000,160,http://www.idealista.com/38921381
9,Moncloa,8,5,715000,400,http://www.idealista.com/38918831
17,Villaverde,3,2,169000,100,http://www.idealista.com/38912439
4,Salamanca,2,2,420000,90,http://www.idealista.com/38907090
15,Ciudad Lineal,4,3,489000,158,http://www.idealista.com/38894388
1,Centro,1,1,320000,56,http://www.idealista.com/38893941
17,Villaverde,3,1,89900,75,http://www.idealista.com/38878484
4,Salamanca,3,2,790000,192,http://www.idealista.com/34263626
13,Puente de Vallecas,2,1,128730,69,http://www.idealista.com/38869686
13,Puente de Vallecas,1,1,99805,60,http://www.idealista.com/38869037
16,Hortaleza,3,1,229000,99,http://www.idealista.com/38864419
13,Puente de Vallecas,3,1,104500,80,http://www.idealista.com/38864035
5,Chamartín,7,7,1500000,520,http://www.idealista.com/38841578
1,Centro,4,4,699000,160,http://www.idealista.com/38836988
1,Centro,5,2,544900,145,http://www.idealista.com/38816061
16,Hortaleza,5,4,1950000,800,http://www.idealista.com/38804437
6,Tetuán,4,2,395000,128,http://www.idealista.com/38802943
10,Latina,4,1,166900,100,http://www.idealista.com/38801455
6,Tetuán,1,2,680000,144,http://www.idealista.com/38789159
10,Latina,5,2,220000,132,http://www.idealista.com/38740934
16,Hortaleza,2,1,140000,56,http://www.idealista.com/38772218
11,Carabanchel,3,1,99500,74,http://www.idealista.com/38770892
13,Puente de Vallecas,3,2,94500,80,http://www.idealista.com/38766048
1,Centro,1,1,320000,56,http://www.idealista.com/38764810
1,Centro,4,2,1300000,344,http://www.idealista.com/38758932
4,Salamanca,2,2,279000,55,http://www.idealista.com/38745507
11,Carabanchel,2,1,169000,70,http://www.idealista.com/38708643
17,Villaverde,3,1,112000,60,http://www.idealista.com/38703183
15,Ciudad Lineal,4,3,520000,160,http://www.idealista.com/38702778
6,Tetuán,1,1,135000,50,http://www.idealista.com/38702451
19,Vicálvaro,3,1,130000,83,http://www.idealista.com/38695137
15,Ciudad Lineal,4,2,400000,176,http://www.idealista.com/38694236
13,Puente de Vallecas,3,1,155000,96,http://www.idealista.com/38679747
15,Ciudad Lineal,2,2,125000,75,http://www.idealista.com/38677613
1,Centro,4,1,885000,140,http://www.idealista.com/38676589
4,Salamanca,2,2,1100000,147,http://www.idealista.com/38674528
8,Fuencarral,3,3,450000,124,http://www.idealista.com/38622688
20,San Blas,3,1,200000,98,http://www.idealista.com/38613976
15,Ciudad Lineal,4,4,1050000,342,http://www.idealista.com/38542974
1,Centro,2,1,275000,45,http://www.idealista.com/38521814
12,Usera,3,2,98000,100,http://www.idealista.com/38487083
7,Chamberí,1,1,169000,45,http://www.idealista.com/38461772
1,Centro,1,1,163000,35,http://www.idealista.com/38437726
11,Carabanchel,3,2,250000,80,http://www.idealista.com/38390349
12,Usera,4,2,174000,122,http://www.idealista.com/38387696
12,Usera,2,2,240000,110,http://www.idealista.com/38367423
11,Carabanchel,2,2,215000,97,http://www.idealista.com/38349258
11,Carabanchel,1,1,165000,65,http://www.idealista.com/38349227
11,Carabanchel,1,1,162000,65,http://www.idealista.com/38349224
11,Carabanchel,3,2,226000,112,http://www.idealista.com/38349195
13,Puente de Vallecas,2,2,116900,72,http://www.idealista.com/38348411
13,Puente de Vallecas,3,2,135500,88,http://www.idealista.com/38348412
8,Fuencarral,3,2,330000,96,http://www.idealista.com/38298395
13,Puente de Vallecas,2,2,205000,83,http://www.idealista.com/38122847
6,Tetuán,2,1,70000,35,http://www.idealista.com/38083009
11,Carabanchel,1,1,205000,124,http://www.idealista.com/38058103
11,Carabanchel,2,2,209000,97,http://www.idealista.com/38058126
11,Carabanchel,3,2,223000,112,http://www.idealista.com/38057952
11,Carabanchel,1,1,152000,65,http://www.idealista.com/38058036
11,Carabanchel,1,1,159000,65,http://www.idealista.com/38058070
11,Carabanchel,2,2,220000,135,http://www.idealista.com/38058089
11,Carabanchel,2,1,195000,98,http://www.idealista.com/38058102
11,Carabanchel,3,2,215000,112,http://www.idealista.com/38057922
11,Carabanchel,2,2,199500,91,http://www.idealista.com/38058108
11,Carabanchel,2,2,175000,88,http://www.idealista.com/38058114
6,Tetuán,0,1,180200,47,http://www.idealista.com/38043224
6,Tetuán,0,1,169500,60,http://www.idealista.com/38043222
6,Tetuán,0,1,197260,53,http://www.idealista.com/38023635
11,Carabanchel,2,1,160890,72,http://www.idealista.com/38023041
11,Carabanchel,2,2,198431,86,http://www.idealista.com/38022945
1,Centro,1,1,240000,40,http://www.idealista.com/37926378
3,Retiro,3,1,299000,82,http://www.idealista.com/37820783
20,San Blas,4,2,354900,105,http://www.idealista.com/37716882
16,Hortaleza,6,5,2540000,328,http://www.idealista.com/37663623
16,Hortaleza,6,5,1840000,427,http://www.idealista.com/37663596
16,Hortaleza,6,5,1795000,405,http://www.idealista.com/37663558
6,Tetuán,4,2,488000,168,http://www.idealista.com/37506054
6,Tetuán,4,2,428000,159,http://www.idealista.com/37506045
6,Tetuán,4,2,458000,158,http://www.idealista.com/37506044
20,San Blas,6,5,1200000,380,http://www.idealista.com/37046874
6,Tetuán,3,2,369000,118,http://www.idealista.com/36841953
8,Fuencarral,4,2,554800,148,http://www.idealista.com/36459829
15,Ciudad Lineal,3,2,649990,140,http://www.idealista.com/35971882
15,Ciudad Lineal,5,2,349990,186,http://www.idealista.com/35819278
5,Chamartín,4,4,2000000,378,http://www.idealista.com/35246294
19,Vicálvaro,2,1,219000,88,http://www.idealista.com/34910226
7,Chamberí,6,5,2350000,366,http://www.idealista.com/34451090
10,Latina,2,1,207500,78,http://www.idealista.com/32167016
5,Chamartín,4,5,1950000,400,http://www.idealista.com/31786982
6,Tetuán,5,4,1000000,228,http://www.idealista.com/29223157
8,Fuencarral,3,2,475000,105,http://www.idealista.com/26307792
1,Centro,0,1,296000,45,http://www.idealista.com/38044086
16,Hortaleza,0,1,245000,99,http://www.idealista.com/38744094
1,Centro,1,1,249000,40,http://www.idealista.com/37772578
3,Retiro,3,2,360000,97,http://www.idealista.com/38987965
15,Ciudad Lineal,1,1,185000,65,http://www.idealista.com/38986631
8,Fuencarral,1,1,389000,143,http://www.idealista.com/38984589
17,Villaverde,3,1,92000,80,http://www.idealista.com/38984387
13,Puente de Vallecas,3,1,140000,87,http://www.idealista.com/38983681
6,Tetuán,1,1,150000,55,http://www.idealista.com/38983486
17,Villaverde,2,1,109000,89,http://www.idealista.com/38976406
1,Centro,2,1,318000,86,http://www.idealista.com/38969941
7,Chamberí,1,1,375000,57,http://www.idealista.com/38965326
10,Latina,3,2,199000,90,http://www.idealista.com/38963285
9,Moncloa,4,2,475000,132,http://www.idealista.com/38954727
12,Usera,3,1,150000,80,http://www.idealista.com/38952566
15,Ciudad Lineal,2,1,185000,70,http://www.idealista.com/38952294
9,Moncloa,3,0,265000,96,http://www.idealista.com/38952293
7,Chamberí,0,1,169000,28,http://www.idealista.com/38950980
11,Carabanchel,2,2,195000,94,http://www.idealista.com/38936526
9,Moncloa,3,2,309000,104,http://www.idealista.com/38928627
1,Centro,1,1,131250,29,http://www.idealista.com/38070751
9,Moncloa,4,3,859000,165,http://www.idealista.com/38926835
3,Retiro,4,3,1400000,276,http://www.idealista.com/38918758
4,Salamanca,3,3,1290000,184,http://www.idealista.com/38887799
20,San Blas,3,2,225000,98,http://www.idealista.com/38070255
6,Tetuán,0,1,149800,31,http://www.idealista.com/38867598
4,Salamanca,3,4,2500000,264,http://www.idealista.com/38855127
4,Salamanca,4,3,2968750,263,http://www.idealista.com/38851280
4,Salamanca,3,3,3420000,316,http://www.idealista.com/38851266
4,Salamanca,4,3,2541250,326,http://www.idealista.com/38851231
4,Salamanca,4,3,2683750,326,http://www.idealista.com/38851255
4,Salamanca,4,3,2565000,316,http://www.idealista.com/38851228
4,Salamanca,4,3,2375000,321,http://www.idealista.com/38851183
4,Salamanca,4,3,2470000,321,http://www.idealista.com/38851210
2,Arganzuela,1,1,199000,41,http://www.idealista.com/38839197
5,Chamartín,7,7,1350000,300,http://www.idealista.com/38829323
5,Chamartín,2,1,345000,102,http://www.idealista.com/38803210
16,Hortaleza,4,3,798000,280,http://www.idealista.com/38790055
7,Chamberí,4,2,458000,110,http://www.idealista.com/38789189
9,Moncloa,3,1,125000,69,http://www.idealista.com/38784779
17,Villaverde,2,2,195000,90,http://www.idealista.com/26222245
20,San Blas,3,1,195000,104,http://www.idealista.com/38694737
15,Ciudad Lineal,1,1,265000,77,http://www.idealista.com/38679134
15,Ciudad Lineal,5,3,679000,191,http://www.idealista.com/38678007
6,Tetuán,3,1,194990,70,http://www.idealista.com/38673659
13,Puente de Vallecas,2,1,95000,78,http://www.idealista.com/38648310
12,Usera,3,2,195000,103,http://www.idealista.com/38618424
7,Chamberí,3,2,800000,150,http://www.idealista.com/38607966
9,Moncloa,6,7,1700000,630,http://www.idealista.com/28726624
9,Moncloa,2,2,590000,127,http://www.idealista.com/38576196
6,Tetuán,3,2,715000,137,http://www.idealista.com/38564214
9,Moncloa,7,7,3800000,1045,http://www.idealista.com/38560291
9,Moncloa,7,8,2950000,1204,http://www.idealista.com/38559663
9,Moncloa,5,5,1700000,360,http://www.idealista.com/36937599
9,Moncloa,6,6,4600000,1207,http://www.idealista.com/38536243
9,Moncloa,3,3,930000,190,http://www.idealista.com/31197761
6,Tetuán,2,1,280000,68,http://www.idealista.com/38463126
16,Hortaleza,3,1,189000,85,http://www.idealista.com/38445834
10,Latina,3,2,370000,120,http://www.idealista.com/38426846
6,Tetuán,4,2,419000,135,http://www.idealista.com/38402723
8,Fuencarral,8,6,3200000,955,http://www.idealista.com/38396981
16,Hortaleza,2,2,385000,101,http://www.idealista.com/38368314
13,Puente de Vallecas,2,1,173000,95,http://www.idealista.com/38342299
9,Moncloa,4,4,675000,160,http://www.idealista.com/31264070
6,Tetuán,4,3,598000,176,http://www.idealista.com/38283464
11,Carabanchel,3,1,220000,94,http://www.idealista.com/35806924
7,Chamberí,5,2,750000,180,http://www.idealista.com/38279899
6,Tetuán,5,3,460000,158,http://www.idealista.com/38167475
9,Moncloa,6,4,930000,330,http://www.idealista.com/38128136
9,Moncloa,6,4,1300000,390,http://www.idealista.com/32756713
13,Puente de Vallecas,1,1,135100,65,http://www.idealista.com/38079012
13,Puente de Vallecas,3,2,105000,102,http://www.idealista.com/38026819
10,Latina,4,2,380000,123,http://www.idealista.com/38007405
19,Vicálvaro,2,2,259900,107,http://www.idealista.com/38004507
11,Carabanchel,2,2,167000,71,http://www.idealista.com/37915525
13,Puente de Vallecas,2,1,162000,80,http://www.idealista.com/37796605
19,Vicálvaro,3,2,250000,145,http://www.idealista.com/37714186
18,Villa de Vallecas,3,2,290000,110,http://www.idealista.com/37694878
5,Chamartín,2,2,285000,85,http://www.idealista.com/37694797
4,Salamanca,3,4,1600000,230,http://www.idealista.com/37591982
6,Tetuán,2,1,460000,60,http://www.idealista.com/37455513
13,Puente de Vallecas,3,1,127000,105,http://www.idealista.com/37404791
9,Moncloa,5,5,1400000,550,http://www.idealista.com/37395677
9,Moncloa,4,3,900000,220,http://www.idealista.com/37393201
13,Puente de Vallecas,3,1,139000,73,http://www.idealista.com/37319700
9,Moncloa,7,9,2850000,1350,http://www.idealista.com/37309968
18,Villa de Vallecas,1,1,119000,68,http://www.idealista.com/37190754
6,Tetuán,5,4,850000,260,http://www.idealista.com/37143925
7,Chamberí,4,2,920000,205,http://www.idealista.com/37078260
5,Chamartín,5,3,750000,215,http://www.idealista.com/37063776
5,Chamartín,6,7,2800000,550,http://www.idealista.com/37049175
9,Moncloa,4,4,679000,153,http://www.idealista.com/36937598
9,Moncloa,4,4,798000,160,http://www.idealista.com/36925527
6,Tetuán,3,2,350000,128,http://www.idealista.com/36847016
12,Usera,4,3,300000,180,http://www.idealista.com/36622749
9,Moncloa,5,5,1400000,400,http://www.idealista.com/36468848
9,Moncloa,4,4,850000,365,http://www.idealista.com/36389530
6,Tetuán,0,1,169500,59,http://www.idealista.com/36323499
9,Moncloa,3,5,1298000,390,http://www.idealista.com/36237157
9,Moncloa,6,6,1590000,525,http://www.idealista.com/36227982
11,Carabanchel,3,3,350000,220,http://www.idealista.com/29002803
9,Moncloa,4,4,709000,154,http://www.idealista.com/36008649
9,Moncloa,4,4,709000,154,http://www.idealista.com/35995057
9,Moncloa,4,4,788000,154,http://www.idealista.com/35995052
16,Hortaleza,1,1,250000,53,http://www.idealista.com/1185156
3,Retiro,4,2,640000,200,http://www.idealista.com/35601346
6,Tetuán,5,3,800000,246,http://www.idealista.com/35231154
4,Salamanca,7,7,6500000,750,http://www.idealista.com/34896290
3,Retiro,2,1,585000,101,http://www.idealista.com/34882959
9,Moncloa,5,4,795000,200,http://www.idealista.com/34720242
9,Moncloa,4,3,650000,178,http://www.idealista.com/34332239
5,Chamartín,1,1,750000,116,http://www.idealista.com/34287085
5,Chamartín,4,4,994000,290,http://www.idealista.com/34009076
5,Chamartín,8,7,2990000,488,http://www.idealista.com/33883400
7,Chamberí,5,2,820000,270,http://www.idealista.com/33452638
10,Latina,2,2,265000,96,http://www.idealista.com/33450298
9,Moncloa,8,12,8000000,2000,http://www.idealista.com/32582883
9,Moncloa,7,8,1650000,700,http://www.idealista.com/32483342
